Frequenz (Hz)	Pegel (dB)
3483,398438	-90,828018
3486,328125	-90,792953
3489,257812	-90,878319
3492,187500	-92,270332
3495,117188	-91,822289
3498,046875	-92,229706
3500,976562	-90,958778
3503,906250	-89,531120
3506,835938	-84,481071
3509,765625	-86,163063
3512,695312	-91,236855
3515,625000	-91,711212
3518,554688	-91,116478
3521,484375	-90,875412
3524,414062	-91,400940
3527,343750	-91,504021
3530,273438	-90,296844
3533,203125	-90,882668
3536,132812	-91,921181
3539,062500	-92,383255
3541,992188	-91,903145
3544,921875	-91,259918
3547,851562	-91,844345
3550,781250	-91,398682
3553,710938	-90,021141
3556,640625	-83,300362
3559,570312	-83,989906
3562,500000	-91,639877
3565,429688	-91,529518
3568,359375	-91,293335
3571,289062	-91,133392
3574,218750	-90,471741
3577,148438	-90,804131
3580,078125	-90,925560
3583,007812	-90,412201
3585,937500	-91,419014
3588,867188	-91,530029
3591,796875	-91,251396
3594,726562	-91,685661
3597,656250	-92,096977
3600,585938	-91,402245
3603,515625	-90,642448
3606,445312	-82,966881
3609,375000	-82,798004
3612,304688	-90,553024
3615,234375	-91,259933
3618,164062	-91,089729
3621,093750	-91,629692
3624,023438	-91,661873
3626,953125	-91,904549
3629,882812	-92,272408
3632,812500	-92,166107
3635,742188	-91,662827
3638,671875	-90,980133
3641,601562	-91,179161
3644,531250	-91,612885
3647,460938	-91,570679
3650,390625	-91,445923
3653,320312	-91,663666
3656,250000	-90,590218
3659,179688	-90,727440
3662,109375	-91,884125
3665,039062	-91,464531
3667,968750	-91,079529
3670,898438	-91,349701
3673,828125	-91,939972
3676,757812	-91,568436
3679,687500	-91,780212
3682,617188	-91,516075
3685,546875	-91,716049
3688,476562	-92,040596
3691,406250	-92,181854
3694,335938	-91,924614
3697,265625	-91,686684
3700,195312	-91,258072
3703,125000	-91,668961
3706,054688	-85,186378
3708,984375	-83,249084
3711,914062	-89,607010
3714,843750	-91,082413
3717,773438	-91,892349
3720,703125	-91,913185
3723,632812	-91,420174
3726,562500	-92,104469
3729,492188	-91,515030
3732,421875	-91,333313
3735,351562	-91,608963
3738,281250	-91,792503
3741,210938	-91,834969
3744,140625	-91,477249
3747,070312	-91,171555
3750,000000	-91,317421
3752,929688	-91,479004
3755,859375	-87,956657
3758,789062	-85,283104
3761,718750	-89,592705
3764,648438	-91,022919
3767,578125	-91,735977
3770,507812	-92,315338
3773,437500	-92,699020
3776,367188	-92,869026
3779,296875	-92,372978
3782,226562	-91,319939
3785,156250	-91,258179
3788,085938	-91,980171
3791,015625	-91,429893
3793,945312	-92,245323
3796,875000	-91,562202
3799,804688	-91,424171
3802,734375	-91,844444
3805,664062	-87,749664
3808,593750	-83,765640
3811,523438	-88,022461
3814,453125	-91,959068
3817,382812	-92,339020
3820,312500	-91,873131
3823,242188	-91,218124
3826,171875	-91,162926
3829,101562	-91,326828
3832,031250	-91,737633
3834,960938	-92,282166
3837,890625	-91,608505
3840,820312	-91,956009
3843,750000	-92,483246
3846,679688	-91,108727
3849,609375	-91,115425
3852,539062	-91,151680
3855,468750	-90,699120
3858,398438	-87,860748
3861,328125	-90,393700
3864,257812	-92,549965
3867,187500	-91,318810
3870,117188	-91,723755
3873,046875	-92,477341
3875,976562	-92,292397
3878,906250	-91,296043
3881,835938	-90,984848
3884,765625	-91,294380
3887,695312	-91,574577
3890,625000	-91,122108
3893,554688	-91,171295
3896,484375	-91,410942
3899,414062	-91,618629
3902,343750	-91,717735
3905,273438	-87,893822
3908,203125	-82,728073
3911,132812	-85,827675
3914,062500	-91,456078
3916,992188	-91,962753
3919,921875	-91,491745
3922,851562	-91,819717
3925,781250	-92,429092
3928,710938	-91,643906
3931,640625	-91,885605
3934,570312	-91,978508
3937,500000	-92,374245
3940,429688	-92,062149
3943,359375	-91,413322
3946,289062	-91,914932
3949,218750	-92,364876
3952,148438	-92,235550
3955,078125	-89,754906
3958,007812	-84,944237
3960,937500	-87,519096
3963,867188	-92,568298
3966,796875	-92,158493
3969,726562	-91,504417
3972,656250	-91,779457
3975,585938	-91,973557
3978,515625	-91,723648
3981,445312	-91,371498
3984,375000	-91,372635
3987,304688	-91,747223
3990,234375	-92,033035
3993,164062	-92,382462
3996,093750	-91,800621
3999,023438	-91,707642
4001,953125	-92,022430
4004,882812	-91,172798
4007,812500	-86,857880
4010,742188	-88,215111
4013,671875	-92,022972
4016,601562	-92,267883
4019,531250	-92,797760
4022,460938	-92,222237
4025,390625	-91,087868
4028,320312	-91,021706
4031,250000	-91,389511
4034,179688	-91,444107
4037,109375	-91,910736
4040,039062	-91,749802
4042,968750	-92,480377
4045,898438	-92,015785
4048,828125	-92,135178
4051,757812	-92,237991
4054,687500	-91,343956
4057,617188	-87,000031
4060,546875	-87,274025
4063,476562	-91,596741
4066,406250	-91,206825
4069,335938	-92,191803
4072,265625	-92,331100
4075,195312	-92,183456
4078,125000	-92,406517
4081,054688	-92,549072
4083,984375	-92,500694
4086,914062	-92,670166
4089,843750	-92,265656
4092,773438	-92,157257
4095,703125	-91,841270
4098,632812	-92,202156
4101,562500	-92,300865
4104,492188	-91,929688
4107,421875	-85,346725
4110,351562	-84,428444
4113,281250	-91,210213
4116,210938	-92,072586
4119,140625	-91,599838
4122,070312	-92,061531
4125,000000	-92,961975
4127,929688	-91,840927
4130,859375	-91,009552
4133,789062	-91,562645
4136,718750	-92,221024
4139,648438	-91,867485
4142,578125	-92,234329
4145,507812	-92,270973
4148,437500	-91,803741
4151,367188	-92,009811
4154,296875	-91,534386
4157,226562	-86,255432
4160,156250	-85,482445
4163,085938	-90,505386
4166,015625	-91,515175
4168,945312	-92,853325
4171,875000	-92,394714
4174,804688	-92,191177
4177,734375	-91,845207
4180,664062	-91,893867
4183,593750	-91,875328
4186,523438	-91,958855
4189,453125	-92,190063
4192,382812	-91,945694
4195,312500	-92,366516
4198,242188	-92,362762
4201,171875	-92,520004
4204,101562	-91,417564
4207,031250	-85,960075
4209,960938	-83,764946
4212,890625	-89,033401
4215,820312	-91,565132
4218,750000	-92,152420
4221,679688	-92,439537
4224,609375	-91,961487
4227,539062	-92,192261
4230,468750	-92,128296
4233,398438	-92,267654
4236,328125	-92,627228
4239,257812	-91,989899
4242,187500	-92,356483
4245,117188	-92,626404
4248,046875	-91,680161
4250,976562	-91,619537
4253,906250	-91,665291
4256,835938	-90,928658
4259,765625	-90,050529
4262,695312	-91,396530
4265,625000	-92,183975
4268,554688	-92,259583
4271,484375	-91,930099
4274,414062	-91,798798
4277,343750	-91,793121
4280,273438	-91,646004
4283,203125	-91,733414
4286,132812	-92,377571
4289,062500	-93,130371
4291,992188	-92,303612
4294,921875	-91,702385
4297,851562	-92,039185
4300,781250	-92,150970
4303,710938	-92,194542
4306,640625	-89,201302
4309,570312	-85,254303
4312,500000	-89,205101
4315,429688	-92,180969
4318,359375	-92,055267
4321,289062	-92,684898
4324,218750	-92,235138
4327,148438	-91,371399
4330,078125	-91,508171
4333,007812	-91,484009
4335,937500	-92,351059
4338,867188	-91,605858
4341,796875	-91,693176
4344,726562	-92,577141
4347,656250	-92,141953
4350,585938	-91,223717
4353,515625	-91,678062
4356,445312	-91,431847
4359,375000	-89,288605
4362,304688	-90,860306
4365,234375	-91,802422
4368,164062	-91,199615
4371,093750	-91,503510
4374,023438	-91,682579
4376,953125	-91,391396
4379,882812	-91,285675
4382,812500	-91,430687
4385,742188	-91,065865
4388,671875	-91,206322
4391,601562	-91,820572
4394,531250	-90,699593
4397,460938	-91,604050
4400,390625	-92,007408
4403,320312	-91,721031
4406,250000	-89,815140
4409,179688	-86,362732
4412,109375	-88,168633
4415,039062	-91,525848
4417,968750	-91,796173
4420,898438	-91,756760
4423,828125	-92,213562
4426,757812	-92,233620
4429,687500	-92,009338
4432,617188	-91,056458
4435,546875	-91,266472
4438,476562	-91,720314
4441,406250	-90,829407
4444,335938	-90,640533
4447,265625	-91,705917
4450,195312	-91,200775
4453,125000	-92,055168
4456,054688	-91,462807
4458,984375	-89,229202
4461,914062	-89,524124
4464,843750	-91,872871
4467,773438	-91,998184
4470,703125	-92,008347
4473,632812	-92,191345
4476,562500	-92,210320
4479,492188	-91,315483
4482,421875	-92,165710
4485,351562	-92,929672
4488,281250	-92,482315
4491,210938	-91,735672
4494,140625	-91,658394
4497,070312	-91,193001
4500,000000	-90,682236
4502,929688	-90,720001
4505,859375	-90,313789
4508,789062	-88,004005
4511,718750	-88,897346
4514,648438	-92,248436
4517,578125	-92,120132
4520,507812	-92,153954
4523,437500	-91,865273
4526,367188	-91,874878
4529,296875	-91,958153
4532,226562	-91,944099
4535,156250	-91,569405
4538,085938	-91,378922
4541,015625	-91,379539
4543,945312	-91,209900
4546,875000	-91,463974
4549,804688	-91,658691
4552,734375	-90,776138
4555,664062	-90,677696
4558,593750	-90,049133
4561,523438	-89,924393
4564,453125	-91,322739
4567,382812	-91,833626
4570,312500	-92,187386
4573,242188	-92,064354
4576,171875	-91,480316
4579,101562	-90,261993
4582,031250	-90,559357
4584,960938	-91,438889
4587,890625	-91,842148
4590,820312	-91,555870
4593,750000	-91,580856
4596,679688	-91,967468
4599,609375	-92,288750
4602,539062	-92,088455
4605,468750	-90,870575
4608,398438	-86,420303
4611,328125	-85,120552
4614,257812	-90,115112
4617,187500	-91,637939
4620,117188	-92,739838
4623,046875	-91,624023
4625,976562	-91,418121
4628,906250	-91,732628
4631,835938	-91,508461
4634,765625	-91,801178
4637,695312	-91,656448
4640,625000	-91,109840
4643,554688	-89,812019
4646,484375	-90,474327
4649,414062	-90,264931
4652,343750	-90,654694
4655,273438	-91,361565
4658,203125	-89,586929
4661,132812	-88,582420
4664,062500	-90,366089
4666,992188	-91,623070
4669,921875	-90,928352
4672,851562	-91,749756
4675,781250	-91,359093
4678,710938	-91,026115
4681,640625	-91,100853
4684,570312	-91,415283
4687,500000	-90,988037
4690,429688	-91,290321
4693,359375	-91,404305
4696,289062	-90,555702
4699,218750	-90,641998
4702,148438	-90,801010
4705,078125	-91,408432
4708,007812	-86,814926
4710,937500	-84,547905
4713,867188	-89,097343
4716,796875	-91,802689
4719,726562	-91,609070
4722,656250	-91,966545
4725,585938	-91,009232
4728,515625	-90,768822
4731,445312	-90,213432
4734,375000	-91,001091
4737,304688	-91,082901
4740,234375	-90,199646
4743,164062	-91,289497
4746,093750	-90,556824
4749,023438	-91,404739
4751,953125	-90,797432
4754,882812	-90,857544
4757,812500	-91,651932
4760,742188	-90,423538
4763,671875	-90,917488
4766,601562	-91,630280
4769,531250	-91,006538
4772,460938	-91,564758
4775,390625	-91,467064
4778,320312	-92,507309
4781,250000	-91,815590
4784,179688	-91,336525
4787,109375	-92,237000
4790,039062	-91,956093
4792,968750	-91,805321
4795,898438	-91,229538
4798,828125	-91,327339
4801,757812	-90,957375
4804,687500	-91,004349
4807,617188	-87,663628
4810,546875	-83,608238
4813,476562	-87,283333
4816,406250	-92,180542
4819,335938	-91,837654
4822,265625	-92,189674
4825,195312	-92,286552
4828,125000	-91,979950
4831,054688	-91,109802
4833,984375	-91,414230
4836,914062	-91,450218
4839,843750	-90,895226
4842,773438	-91,641167
4845,703125	-92,144348
4848,632812	-92,322784
4851,562500	-92,327805
4854,492188	-92,019218
4857,421875	-92,045662
4860,351562	-91,543213
4863,281250	-91,141991
4866,210938	-91,345947
4869,140625	-91,498260
4872,070312	-91,672485
4875,000000	-91,701836
4877,929688	-91,953484
4880,859375	-92,148903
4883,789062	-91,690674
4886,718750	-91,379829
4889,648438	-91,180939
4892,578125	-91,822655
4895,507812	-91,758179
4898,437500	-91,246216
4901,367188	-91,624527
4904,296875	-91,977776
4907,226562	-91,001549
4910,156250	-88,561211
4913,085938	-89,679741
4916,015625	-91,139755
4918,945312	-91,688843
4921,875000	-92,693710
4924,804688	-92,337257
4927,734375	-91,550392
4930,664062	-91,181908
4933,593750	-91,418121
4936,523438	-91,952148
4939,453125	-92,060905
4942,382812	-91,188622
4945,312500	-91,063423
4948,242188	-91,557320
4951,171875	-91,699509
4954,101562	-92,014961
4957,031250	-91,763512
4959,960938	-90,126083
4962,890625	-90,030624
4965,820312	-92,069092
4968,750000	-93,035126
4971,679688	-92,397087
4974,609375	-91,972656
4977,539062	-92,025665
4980,468750	-92,207382
4983,398438	-92,125992
4986,328125	-91,569016
4989,257812	-92,030724
4992,187500	-91,151268
4995,117188	-91,880409
4998,046875	-91,218056
5000,976562	-91,206917
5003,906250	-91,851639
5006,835938	-90,906769
5009,765625	-88,047394
5012,695312	-88,670349
5015,625000	-91,713478
5018,554688	-91,734581
5021,484375	-92,278374
5024,414062	-91,741425
5027,343750	-91,636887
5030,273438	-92,223854
5033,203125	-91,897804
5036,132812	-91,922707
5039,062500	-91,653130
5041,992188	-91,343498
5044,921875	-91,570145
5047,851562	-91,834770
5050,781250	-91,503510
5053,710938	-92,395622
5056,640625	-91,875610
5059,570312	-88,123711
5062,500000	-87,850998
5065,429688	-91,501640
5068,359375	-91,963982
5071,289062	-92,415100
5074,218750	-92,241554
5077,148438	-92,127777
5080,078125	-92,509834
5083,007812	-93,082184
5085,937500	-92,371605
5088,867188	-92,511986
5091,796875	-92,411880
5094,726562	-92,316513
5097,656250	-91,976410
5100,585938	-92,205490
5103,515625	-92,330193
5106,445312	-92,519012
5109,375000	-92,156647
5112,304688	-91,805527
5115,234375	-91,810570
5118,164062	-91,061241
5121,093750	-91,987473
5124,023438	-91,500313
5126,953125	-91,860420
5129,882812	-92,027359
5132,812500	-92,446960
5135,742188	-91,357773
5138,671875	-91,794815
5141,601562	-92,405029
5144,531250	-92,420456
5147,460938	-91,556091
5150,390625	-91,389603
5153,320312	-91,995857
5156,250000	-91,185844
5159,179688	-86,486732
5162,109375	-84,731331
5165,039062	-89,836937
5167,968750	-92,102249
5170,898438	-92,047195
5173,828125	-91,798988
5176,757812	-92,632408
5179,687500	-92,357277
5182,617188	-92,077248
5185,546875	-91,975815
5188,476562	-91,745239
5191,406250	-91,083839
5194,335938	-91,371025
5197,265625	-91,097511
5200,195312	-91,357651
5203,125000	-92,145638
5206,054688	-91,815590
5208,984375	-88,032402
5211,914062	-86,050911
5214,843750	-89,943443
5217,773438	-92,039299
5220,703125	-91,084511
5223,632812	-90,868759
5226,562500	-91,449409
5229,492188	-91,313156
5232,421875	-92,530754
5235,351562	-92,278130
5238,281250	-91,748009
5241,210938	-91,723022
5244,140625	-92,360336
5247,070312	-91,753471
5250,000000	-90,800598
5252,929688	-90,898354
5255,859375	-91,208572
5258,789062	-89,624626
5261,718750	-88,193718
5264,648438	-90,008194
5267,578125	-92,077606
5270,507812	-91,248978
5273,437500	-91,720467
5276,367188	-91,881081
5279,296875	-92,191422
5282,226562	-91,982185
5285,156250	-91,636269
5288,085938	-91,511826
5291,015625	-92,217934
5293,945312	-92,847435
5296,875000	-91,420273
5299,804688	-91,800613
5302,734375	-90,871956
5305,664062	-91,250572
5308,593750	-88,696541
5311,523438	-84,574226
5314,453125	-86,625252
5317,382812	-90,568169
5320,312500	-91,703568
5323,242188	-91,768272
5326,171875	-91,605377
5329,101562	-92,812019
5332,031250	-92,314827
5334,960938	-91,669327
5337,890625	-91,286888
5340,820312	-92,160637
5343,750000	-91,578148
5346,679688	-91,395935
5349,609375	-90,565735
5352,539062	-90,628220
5355,468750	-91,032784
5358,398438	-88,089333
5361,328125	-84,794617
5364,257812	-87,119614
5367,187500	-91,762589
5370,117188	-91,939316
5373,046875	-91,672523
5375,976562	-92,183311
5378,906250	-91,974625
5381,835938	-91,180374
5384,765625	-90,912842
5387,695312	-91,555244
5390,625000	-91,938950
5393,554688	-92,461411
5396,484375	-92,189278
5399,414062	-91,158356
5402,343750	-91,916122
5405,273438	-92,304756
5408,203125	-88,403061
5411,132812	-83,497543
5414,062500	-84,983566
5416,992188	-90,951035
5419,921875	-91,521309
5422,851562	-91,743355
5425,781250	-91,546303
5428,710938	-92,087097
5431,640625	-92,340073
5434,570312	-92,426231
5437,500000	-92,489960
5440,429688	-92,170784
5443,359375	-91,746712
5446,289062	-91,876366
5449,218750	-92,345360
5452,148438	-91,847969
5455,078125	-91,620659
5458,007812	-90,994766
5460,937500	-87,452454
5463,867188	-87,693764
5466,796875	-91,898308
5469,726562	-92,235405
5472,656250	-91,826485
5475,585938	-92,299377
5478,515625	-91,916382
5481,445312	-91,731987
5484,375000	-91,470627
5487,304688	-91,742355
5490,234375	-91,882339
5493,164062	-91,643158
5496,093750	-91,755920
5499,023438	-91,457848
5501,953125	-92,000648
5504,882812	-91,736435
5507,812500	-90,517181
5510,742188	-85,469315
5513,671875	-84,973633
5516,601562	-90,354546
5519,531250	-91,497459
5522,460938	-91,906021
5525,390625	-91,802368
5528,320312	-91,935333
5531,250000	-91,797974
5534,179688	-91,522690
5537,109375	-91,523270
5540,039062	-91,314453
5542,968750	-92,418419
5545,898438	-91,632210
5548,828125	-92,080872
5551,757812	-92,290230
5554,687500	-92,175751
5557,617188	-91,991776
5560,546875	-89,671738
5563,476562	-89,006516
5566,406250	-92,063889
5569,335938	-92,285263
5572,265625	-92,097893
5575,195312	-92,244438
5578,125000	-91,838737
5581,054688	-91,713989
5583,984375	-92,687881
5586,914062	-91,458267
5589,843750	-91,696342
5592,773438	-92,419022
5595,703125	-92,014343
5598,632812	-92,653824
5601,562500	-92,413864
5604,492188	-93,008423
5607,421875	-92,072182
5610,351562	-86,234344
5613,281250	-84,453094
5616,210938	-89,593941
5619,140625	-92,747162
5622,070312	-92,357513
5625,000000	-92,625526
5627,929688	-93,102600
5630,859375	-92,528603
5633,789062	-92,217484
5636,718750	-92,453468
5639,648438	-92,666931
5642,578125	-91,910721
5645,507812	-92,016808
5648,437500	-93,268463
5651,367188	-92,587158
5654,296875	-92,501984
5657,226562	-92,721283
5660,156250	-90,303383
5663,085938	-89,098701
5666,015625	-91,619347
5668,945312	-91,575272
5671,875000	-92,214172
5674,804688	-92,442940
5677,734375	-91,919655
5680,664062	-91,444519
5683,593750	-92,224602
5686,523438	-92,617760
5689,453125	-92,120941
5692,382812	-92,455231
5695,312500	-93,158630
5698,242188	-92,622986
5701,171875	-91,707848
5704,101562	-92,608498
5707,031250	-92,303970
5709,960938	-89,487541
5712,890625	-87,114624
5715,820312	-90,064201
5718,750000	-91,714149
5721,679688	-92,743263
5724,609375	-92,648399
5727,539062	-92,987518
5730,468750	-93,192291
5733,398438	-92,002373
5736,328125	-92,036186
5739,257812	-91,821693
5742,187500	-92,728157
5745,117188	-93,635979
5748,046875	-93,402359
5750,976562	-92,246078
5753,906250	-91,782623
5756,835938	-91,894783
5759,765625	-90,830086
5762,695312	-90,052307
5765,625000	-91,337578
5768,554688	-92,345062
5771,484375	-92,438370
5774,414062	-91,628380
5777,343750	-91,821198
